payment_id,invoice_key,payment_date,amount,payment_method
641,579,2023-03-18,67.31,Direct Debit
642,579,2023-03-27,51.17,Direct Debit
643,579,2023-04-03,66.5,Direct Debit
644,580,2023-04-16,376.05,Direct Debit
645,581,2023-05-10,376.05,Direct Debit
646,582,2023-06-07,376.05,Bank Transfer
647,583,2023-07-16,376.05,Direct Debit
648,584,2023-08-11,376.05,Bank Transfer
649,585,2023-09-09,376.05,Direct Debit
650,586,2023-12-22,376.05,Direct Debit
651,587,2023-11-04,376.05,Other
652,588,2023-12-09,163.6,Direct Debit
653,588,2023-12-17,212.45,Card
654,589,2024-01-21,376.05,Direct Debit
655,590,2024-02-08,376.05,Direct Debit
656,591,2024-03-06,376.05,Direct Debit
657,592,2024-04-08,376.05,Direct Debit
658,593,2024-05-02,376.05,Direct Debit
659,594,2024-06-01,376.05,Direct Debit
660,595,2024-07-11,376.05,Direct Debit
661,596,2024-08-08,376.05,Direct Debit
662,597,2024-08-30,376.05,Bank Transfer
663,598,2024-10-06,376.05,Direct Debit
664,599,2024-11-05,376.05,Direct Debit
665,600,2023-03-22,112.33,Direct Debit
666,602,2023-05-16,112.33,Direct Debit
667,603,2023-06-13,112.33,Direct Debit
668,604,2023-07-15,112.33,Direct Debit
669,605,2023-08-14,112.33,Direct Debit
670,606,2023-09-11,54.55,Direct Debit
671,606,2023-09-18,57.78,Other
672,607,2023-10-15,17.83,Direct Debit
673,607,2023-10-21,10.98,Bank Transfer
674,607,2023-10-29,25.3,Direct Debit
675,608,2023-11-10,32.13,Other
676,608,2023-11-15,33.18,Other
677,609,2023-12-13,112.33,Direct Debit
678,610,2024-01-09,112.33,Bank Transfer
679,611,2024-02-17,112.33,Bank Transfer
680,612,2024-03-15,112.33,Bank Transfer
681,613,2024-04-15,112.33,Direct Debit
682,614,2024-05-17,112.33,Bank Transfer
683,615,2024-06-10,112.33,Direct Debit
684,616,2024-07-16,112.33,Card
685,617,2024-08-09,112.33,Direct Debit
686,618,2024-09-07,112.33,Direct Debit
687,619,2024-10-05,112.33,Card
688,620,2024-11-04,112.33,Card
689,621,2024-12-07,112.33,Bank Transfer
690,623,2024-07-11,185.43,Bank Transfer
691,624,2024-08-05,185.43,Bank Transfer
692,625,2024-09-07,185.43,Card
693,626,2024-10-04,185.43,Bank Transfer
694,627,2024-11-03,185.43,Direct Debit
695,628,2024-12-03,185.43,Direct Debit
696,630,2024-10-27,371.39,Bank Transfer
697,631,2024-12-14,111.6,Direct Debit
698,631,2024-12-17,156.69,Direct Debit
699,632,2025-01-13,371.39,Direct Debit
700,633,2024-10-05,469.72,Direct Debit
701,634,2024-10-31,469.72,Bank Transfer
702,635,2024-12-02,175.6,Direct Debit
703,635,2024-12-07,124.16,Direct Debit
704,635,2024-12-10,169.96,Direct Debit
705,636,2024-12-29,469.72,Direct Debit
706,637,2024-06-17,234.99,Direct Debit
707,638,2024-07-17,234.99,Direct Debit
708,639,2024-08-10,234.99,Direct Debit
709,640,2024-09-10,234.99,Direct Debit
710,641,2024-10-14,234.99,Bank Transfer
711,642,2024-11-08,234.99,Bank Transfer
712,643,2024-12-15,234.99,Bank Transfer
713,645,2023-08-30,244.95,Other
714,646,2023-09-30,244.95,Direct Debit
715,647,2023-10-30,244.95,Bank Transfer
716,648,2023-11-28,244.95,Direct Debit
717,649,2024-03-12,244.95,Direct Debit
718,650,2024-02-11,66.24,Direct Debit
719,650,2024-02-15,114.98,Direct Debit
720,651,2024-03-01,244.95,Direct Debit
721,652,2024-03-26,244.95,Card
722,653,2024-04-26,244.95,Direct Debit
723,654,2024-05-23,244.95,Bank Transfer
724,655,2024-06-22,244.95,Card
725,656,2024-07-25,244.95,Bank Transfer
726,657,2024-08-22,244.95,Card
727,658,2024-09-21,244.95,Direct Debit
728,659,2024-10-24,244.95,Bank Transfer
729,660,2024-11-21,244.95,Direct Debit
730,661,2024-12-25,244.95,Bank Transfer
731,662,2024-06-12,442.24,Direct Debit
732,663,2024-07-07,442.24,Direct Debit
733,664,2024-08-21,442.24,Card
734,665,2024-09-03,442.24,Card
735,666,2024-10-06,442.24,Direct Debit
736,667,2024-11-03,442.24,Direct Debit
737,668,2024-12-19,442.24,Direct Debit
738,670,2024-03-27,105.1,Direct Debit
739,671,2024-04-22,105.1,Direct Debit
740,672,2024-05-25,105.1,Direct Debit
741,673,2024-06-24,46.66,Card
742,673,2024-07-04,18.87,Direct Debit
743,673,2024-06-30,39.57,Direct Debit
744,674,2024-07-25,32.44,Bank Transfer
745,674,2024-08-04,19.0,Direct Debit
746,674,2024-08-10,19.44,Direct Debit
747,675,2024-08-25,105.1,Direct Debit
748,676,2024-09-27,105.1,Bank Transfer
749,677,2024-10-24,105.1,Direct Debit
750,678,2024-11-25,105.1,Bank Transfer
751,679,2024-12-24,105.1,Bank Transfer
752,680,2024-09-13,649.33,Direct Debit
753,681,2024-10-10,649.33,Direct Debit
754,682,2024-11-03,649.33,Direct Debit
755,683,2024-12-02,321.44,Direct Debit
756,683,2024-12-10,327.89,Direct Debit
757,685,2023-08-15,85.65,Direct Debit
758,685,2023-08-18,166.35,Direct Debit
759,686,2023-09-11,408.15,Bank Transfer
760,687,2023-10-14,408.15,Direct Debit
761,689,2023-12-11,408.15,Card
762,690,2024-01-05,408.15,Direct Debit
763,691,2024-03-20,408.15,Direct Debit
764,692,2024-03-05,408.15,Direct Debit
765,693,2024-04-11,408.15,Direct Debit
766,694,2024-05-03,408.15,Direct Debit
767,695,2024-06-10,84.85,Direct Debit
768,695,2024-06-19,33.55,Direct Debit
769,695,2024-06-30,69.83,Direct Debit
770,696,2024-07-06,408.15,Direct Debit
771,697,2024-08-05,408.15,Bank Transfer
772,699,2024-10-04,408.15,Direct Debit
773,700,2024-11-01,408.15,Direct Debit
774,701,2024-11-29,408.15,Bank Transfer
775,702,2025-01-04,408.15,Direct Debit
776,703,2024-05-14,106.14,Bank Transfer
777,703,2024-05-22,59.26,Card
778,703,2024-05-20,60.49,Direct Debit
779,704,2024-06-07,449.18,Direct Debit
780,705,2024-07-03,449.18,Direct Debit
781,706,2024-08-07,152.02,Direct Debit
782,706,2024-08-17,79.31,Direct Debit
783,706,2024-08-17,99.4,Direct Debit
784,707,2024-10-19,449.18,Other
785,709,2024-11-08,449.18,Card
786,710,2024-12-06,449.18,Direct Debit
787,712,2024-07-20,513.95,Direct Debit
788,713,2024-08-18,117.02,Direct Debit
789,713,2024-08-22,157.77,Bank Transfer
790,714,2024-09-24,513.95,Direct Debit
791,715,2024-10-15,513.95,Direct Debit
792,716,2024-11-20,513.95,Direct Debit
793,717,2024-12-21,513.95,Bank Transfer
794,718,2022-07-08,967.34,Direct Debit
795,719,2022-08-11,967.34,Direct Debit
796,720,2022-09-08,967.34,Direct Debit
797,722,2022-11-13,967.34,Bank Transfer
798,723,2022-12-10,967.34,Bank Transfer
799,724,2023-01-09,967.34,Bank Transfer
800,725,2023-02-12,967.34,Direct Debit
801,726,2023-03-15,967.34,Direct Debit
802,727,2023-04-11,967.34,Direct Debit
803,728,2023-05-06,967.34,Bank Transfer
804,729,2023-06-08,967.34,Bank Transfer
805,730,2023-07-13,967.34,Direct Debit
806,731,2023-08-05,967.34,Other
807,732,2023-09-08,967.34,Bank Transfer
808,733,2023-10-01,967.34,Direct Debit
809,734,2023-11-04,967.34,Direct Debit
810,735,2023-12-05,224.21,Card
811,735,2023-12-12,81.91,Bank Transfer
812,735,2023-12-25,147.03,Bank Transfer
813,736,2024-01-08,189.9,Direct Debit
814,736,2024-01-15,90.97,Direct Debit
815,736,2024-01-24,146.53,Direct Debit
816,737,2024-02-04,967.34,Direct Debit
817,738,2024-03-07,967.34,Other
818,739,2024-04-04,967.34,Direct Debit
819,740,2024-05-04,967.34,Direct Debit
820,741,2024-06-03,967.34,Direct Debit
821,742,2024-09-08,115.85,Bank Transfer
822,743,2024-10-08,115.85,Direct Debit
823,744,2024-11-02,115.85,Direct Debit
824,745,2024-12-04,115.85,Bank Transfer
825,747,2023-06-09,156.69,Direct Debit
826,748,2023-07-06,156.69,Direct Debit
827,749,2023-08-06,156.69,Direct Debit
828,750,2023-09-07,38.61,Direct Debit
829,750,2023-09-12,41.21,Direct Debit
830,751,2023-10-13,156.69,Direct Debit
831,752,2023-11-05,156.69,Direct Debit
832,753,2023-12-12,156.69,Direct Debit
833,754,2024-01-10,49.06,Card
834,754,2024-01-14,107.63,Direct Debit
835,755,2024-02-06,156.69,Bank Transfer
836,756,2024-03-06,156.69,Direct Debit
837,757,2024-04-04,156.69,Bank Transfer
838,758,2024-05-05,156.69,Bank Transfer
839,759,2024-06-04,27.65,Card
840,759,2024-06-12,16.07,Direct Debit
841,759,2024-06-14,19.32,Direct Debit
842,760,2024-07-07,156.69,Direct Debit
843,761,2024-08-07,156.69,Direct Debit
844,763,2024-09-29,156.69,Direct Debit
845,764,2024-11-06,156.69,Bank Transfer
846,765,2024-12-05,156.69,Bank Transfer
847,766,2025-01-01,156.69,Direct Debit
848,767,2023-05-14,730.68,Bank Transfer
849,768,2023-06-13,730.68,Direct Debit
850,769,2023-07-04,730.68,Direct Debit
851,770,2023-08-13,730.68,Bank Transfer
852,771,2023-09-09,145.66,Direct Debit
853,771,2023-09-18,319.17,Direct Debit
854,772,2023-10-07,730.68,Bank Transfer
855,773,2023-11-03,730.68,Card
856,774,2023-12-06,730.68,Direct Debit
857,775,2024-01-08,730.68,Bank Transfer
858,776,2024-02-02,730.68,Direct Debit
859,777,2024-03-07,730.68,Direct Debit
860,778,2024-04-01,730.68,Direct Debit
861,779,2024-05-03,730.68,Direct Debit
862,780,2024-05-31,92.12,Direct Debit
863,780,2024-06-05,153.19,Direct Debit
864,781,2024-06-28,730.68,Direct Debit
865,782,2024-08-01,730.68,Direct Debit
866,783,2024-09-04,730.68,Card
867,784,2024-09-29,730.68,Direct Debit
868,785,2024-11-05,730.68,Card
869,786,2024-12-04,730.68,Direct Debit
870,787,2024-12-28,730.68,Direct Debit
871,788,2023-04-13,559.52,Bank Transfer
872,789,2023-04-26,245.75,Direct Debit
873,789,2023-05-05,127.5,Direct Debit
874,789,2023-05-08,186.27,Bank Transfer
875,790,2023-05-25,559.52,Direct Debit
876,791,2023-07-04,559.52,Direct Debit
877,792,2023-07-29,559.52,Other
878,793,2023-09-02,559.52,Direct Debit
879,794,2023-09-28,98.59,Direct Debit
880,794,2023-10-07,129.94,Direct Debit
881,795,2023-12-09,559.52,Direct Debit
882,796,2023-11-29,109.42,Direct Debit
883,796,2023-12-02,111.59,Direct Debit
884,797,2023-12-21,559.52,Direct Debit
885,798,2024-01-27,559.52,Direct Debit
886,799,2024-02-25,559.52,Direct Debit
887,800,2024-03-27,559.52,Direct Debit
888,801,2024-04-24,559.52,Direct Debit
889,802,2024-05-23,559.52,Bank Transfer
890,803,2024-06-27,559.52,Direct Debit
891,804,2024-07-26,559.52,Direct Debit
892,805,2024-08-21,559.52,Direct Debit
893,806,2024-09-17,559.52,Direct Debit
894,807,2024-10-22,559.52,Direct Debit
895,808,2024-11-20,271.37,Card
896,808,2024-11-26,114.39,Direct Debit
897,808,2024-11-30,173.76,Direct Debit
898,809,2024-12-23,559.52,Direct Debit
899,810,2024-02-01,311.16,Direct Debit
900,812,2024-04-16,311.16,Direct Debit
901,814,2024-06-02,311.16,Direct Debit
902,815,2024-07-03,311.16,Card
903,816,2024-08-02,63.2,Bank Transfer
904,816,2024-08-08,112.3,Card
905,817,2024-08-31,311.16,Direct Debit
906,819,2024-11-02,311.16,Direct Debit
907,821,2024-12-30,311.16,Direct Debit
908,822,2024-01-18,347.74,Direct Debit
909,823,2024-02-16,347.74,Other
910,824,2024-03-24,347.74,Direct Debit
911,825,2024-06-01,347.74,Direct Debit
912,826,2024-05-16,347.74,Direct Debit
913,827,2024-06-15,347.74,Direct Debit
914,828,2024-07-18,347.74,Direct Debit
915,829,2024-09-29,347.74,Direct Debit
916,830,2024-09-29,347.74,Other
917,831,2024-10-12,347.74,Bank Transfer
918,832,2024-11-19,347.74,Direct Debit
919,833,2024-12-19,347.74,Card
920,835,2024-11-19,335.76,Other
921,836,2024-12-23,114.58,Direct Debit
922,836,2025-01-01,221.18,Direct Debit
923,837,2022-09-13,419.82,Bank Transfer
924,838,2022-10-11,419.82,Direct Debit
925,839,2022-11-08,419.82,Direct Debit
926,840,2022-12-06,419.82,Direct Debit
927,841,2023-01-07,419.82,Direct Debit
928,842,2023-02-12,419.82,Direct Debit
929,843,2023-03-11,419.82,Bank Transfer
930,844,2023-04-06,419.82,Direct Debit
931,845,2023-05-12,419.82,Card
932,846,2023-06-04,419.82,Direct Debit
933,847,2023-07-10,419.82,Direct Debit
934,849,2023-09-05,419.82,Direct Debit
935,850,2023-10-12,419.82,Direct Debit
936,851,2023-11-03,419.82,Direct Debit
937,852,2023-12-01,419.82,Direct Debit
938,853,2024-01-01,419.82,Direct Debit
939,854,2024-01-30,419.82,Card
940,855,2024-03-04,419.82,Card
941,856,2024-04-09,419.82,Direct Debit
942,857,2024-05-02,419.82,Direct Debit
943,859,2024-06-29,419.82,Direct Debit
944,860,2024-08-04,419.82,Bank Transfer
945,861,2024-04-05,370.32,Direct Debit
946,862,2024-05-08,370.32,Direct Debit
947,863,2024-06-02,370.32,Direct Debit
948,864,2024-07-05,370.32,Direct Debit
949,865,2024-08-03,370.32,Direct Debit
950,866,2024-09-07,117.61,Bank Transfer
951,866,2024-09-12,195.07,Card
952,867,2024-10-05,79.04,Direct Debit
953,867,2024-10-09,111.73,Card
954,868,2024-11-01,370.32,Direct Debit
955,869,2024-12-02,130.63,Bank Transfer
956,869,2024-12-09,239.69,Direct Debit
957,870,2025-01-03,370.32,Direct Debit
958,871,2023-07-15,276.92,Direct Debit
959,872,2023-08-17,276.92,Direct Debit
960,873,2023-09-13,276.92,Direct Debit
961,874,2023-10-18,276.92,Direct Debit
962,875,2023-11-13,276.92,Bank Transfer
963,876,2023-12-18,276.92,Bank Transfer
964,877,2024-01-15,276.92,Direct Debit
965,878,2024-02-18,276.92,Direct Debit
966,879,2024-03-17,44.39,Bank Transfer
967,879,2024-03-27,60.06,Bank Transfer
968,880,2024-04-20,276.92,Direct Debit
969,881,2024-05-17,276.92,Direct Debit
970,882,2024-06-17,276.92,Direct Debit
971,883,2024-07-15,92.89,Other
972,883,2024-07-25,74.22,Direct Debit
973,883,2024-07-21,109.81,Direct Debit
974,884,2024-08-16,276.92,Card
975,885,2024-09-15,276.92,Bank Transfer
976,886,2024-10-10,276.92,Direct Debit
977,887,2024-11-09,47.02,Direct Debit
978,887,2024-11-18,62.98,Bank Transfer
979,888,2024-12-10,276.92,Direct Debit
980,890,2024-06-06,332.37,Bank Transfer
981,891,2024-07-13,332.37,Direct Debit
982,892,2024-08-05,332.37,Direct Debit
983,893,2024-09-04,332.37,Direct Debit
984,894,2024-10-02,332.37,Direct Debit
985,895,2024-11-02,332.37,Card
986,896,2024-12-09,332.37,Direct Debit
987,898,2024-06-12,150.54,Card
988,898,2024-06-19,114.1,Direct Debit
989,898,2024-06-28,144.46,Direct Debit
990,899,2024-07-05,665.74,Direct Debit
991,900,2024-10-18,114.59,Direct Debit
992,900,2024-10-23,52.52,Direct Debit
993,900,2024-10-30,107.93,Direct Debit
994,901,2024-09-03,665.74,Direct Debit
995,902,2024-10-07,665.74,Bank Transfer
996,903,2024-11-03,665.74,Direct Debit
997,904,2024-12-03,665.74,Direct Debit
998,905,2025-01-16,236.82,Direct Debit
999,905,2025-01-25,352.1,Bank Transfer
1000,907,2023-08-05,79.38,Direct Debit
1001,907,2023-08-11,158.25,Bank Transfer
1002,908,2023-09-09,316.24,Bank Transfer
1003,909,2023-10-07,316.24,Direct Debit
1004,910,2023-11-02,316.24,Direct Debit
1005,911,2023-12-05,316.24,Direct Debit
1006,913,2024-02-01,316.24,Direct Debit
1007,914,2024-03-09,316.24,Bank Transfer
1008,915,2024-04-08,316.24,Direct Debit
1009,916,2024-05-06,316.24,Bank Transfer
1010,917,2024-05-30,316.24,Direct Debit
1011,918,2024-06-30,316.24,Direct Debit
1012,919,2024-07-28,316.24,Direct Debit
1013,921,2024-09-26,316.24,Direct Debit
1014,922,2024-10-25,316.24,Direct Debit
1015,923,2024-11-30,316.24,Direct Debit
1016,924,2024-12-30,316.24,Bank Transfer
1017,925,2024-09-29,233.06,Direct Debit
1018,925,2024-10-06,81.92,Bank Transfer
1019,925,2024-10-05,153.59,Card
1020,926,2024-11-04,468.57,Bank Transfer
1021,927,2024-11-29,468.57,Direct Debit
1022,928,2024-12-24,468.57,Direct Debit
1023,929,2023-08-11,536.87,Bank Transfer
1024,930,2023-09-13,536.87,Direct Debit
1025,931,2023-10-03,536.87,Direct Debit
1026,932,2023-11-05,536.87,Direct Debit
1027,933,2023-12-12,536.87,Card
1028,934,2024-01-03,536.87,Direct Debit
1029,935,2024-02-02,536.87,Direct Debit
1030,936,2024-03-06,536.87,Direct Debit
1031,937,2024-04-09,536.87,Card
1032,939,2024-06-02,121.23,Direct Debit
1033,939,2024-06-10,73.25,Bank Transfer
1034,939,2024-06-16,96.33,Direct Debit
1035,940,2024-06-29,536.87,Direct Debit
1036,941,2024-08-04,536.87,Direct Debit
1037,942,2024-09-06,536.87,Direct Debit
1038,943,2024-09-28,536.87,Bank Transfer
1039,944,2024-11-05,536.87,Card
1040,945,2024-12-04,536.87,Direct Debit
1041,946,2024-12-27,536.87,Direct Debit
1042,947,2023-07-02,567.6,Direct Debit
1043,948,2023-08-03,567.6,Direct Debit
1044,949,2023-08-25,567.6,Direct Debit
1045,950,2023-09-29,567.6,Other
1046,952,2023-12-10,567.6,Direct Debit
1047,953,2023-12-23,567.6,Direct Debit
1048,954,2024-01-31,567.6,Other
1049,955,2024-03-01,567.6,Card
1050,956,2024-03-23,567.6,Direct Debit
1051,957,2024-04-24,567.6,Bank Transfer
1052,958,2024-05-30,567.6,Bank Transfer
1053,959,2024-06-24,567.6,Direct Debit
1054,960,2024-07-25,567.6,Card
1055,962,2024-09-25,567.6,Direct Debit
1056,963,2024-10-22,154.77,Bank Transfer
1057,963,2024-10-31,84.79,Direct Debit
1058,963,2024-10-30,181.64,Bank Transfer
1059,964,2024-11-16,567.6,Other
1060,965,2024-12-17,567.6,Card
1061,966,2024-11-23,397.35,Direct Debit
1062,967,2024-12-19,128.23,Direct Debit
1063,967,2024-12-23,107.54,Direct Debit
1064,967,2025-01-06,161.58,Direct Debit
1065,968,2024-09-26,278.2,Direct Debit
1066,969,2024-10-21,278.2,Bank Transfer
1067,970,2024-11-18,278.2,Other
1068,971,2025-01-02,101.07,Direct Debit
1069,971,2025-01-06,83.85,Direct Debit
1070,971,2025-01-14,93.28,Direct Debit
1071,972,2022-09-09,157.12,Direct Debit
1072,973,2022-09-30,157.12,Direct Debit
1073,974,2022-11-01,157.12,Direct Debit
1074,975,2022-12-05,157.12,Direct Debit
1075,976,2023-01-04,157.12,Direct Debit
1076,977,2023-01-27,157.12,Direct Debit
1077,978,2023-03-08,157.12,Bank Transfer
1078,979,2023-04-05,157.12,Card
1079,980,2023-04-27,157.12,Bank Transfer
1080,981,2023-06-02,157.12,Direct Debit
1081,982,2023-06-29,157.12,Bank Transfer
1082,983,2023-07-29,157.12,Direct Debit
1083,984,2023-08-29,51.58,Bank Transfer
1084,984,2023-09-01,105.54,Direct Debit
1085,985,2023-09-30,157.12,Direct Debit
1086,986,2023-10-31,157.12,Direct Debit
1087,987,2023-11-23,157.12,Bank Transfer
1088,988,2023-12-28,157.12,Card
1089,989,2024-01-25,157.12,Direct Debit
1090,990,2024-02-21,157.12,Direct Debit
1091,991,2024-03-29,157.12,Bank Transfer
1092,992,2024-04-27,157.12,Direct Debit
1093,993,2024-05-30,157.12,Bank Transfer
1094,994,2024-06-24,157.12,Direct Debit
1095,995,2024-07-30,157.12,Card
1096,996,2024-01-09,319.71,Direct Debit
1097,997,2024-02-23,319.71,Bank Transfer
1098,998,2024-03-07,47.4,Direct Debit
1099,998,2024-03-10,26.49,Bank Transfer
1100,998,2024-03-17,52.87,Direct Debit
1101,999,2024-04-06,114.3,Direct Debit
1102,999,2024-04-10,205.41,Other
1103,1000,2024-05-07,319.71,Bank Transfer
1104,1001,2024-06-06,152.84,Direct Debit
1105,1001,2024-06-09,166.87,Direct Debit
1106,1002,2024-07-12,319.71,Direct Debit
1107,1003,2024-08-12,319.71,Bank Transfer
1108,1004,2024-09-05,319.71,Direct Debit
1109,1005,2024-10-07,319.71,Other
1110,1006,2024-11-01,34.11,Direct Debit
1111,1006,2024-11-11,75.3,Card
1112,1007,2024-12-01,319.71,Direct Debit
1113,1009,2023-06-08,81.01,Direct Debit
1114,1010,2023-07-06,81.01,Direct Debit
1115,1011,2023-08-02,81.01,Bank Transfer
1116,1012,2023-09-02,81.01,Direct Debit
1117,1013,2023-10-07,81.01,Direct Debit
1118,1014,2023-10-28,81.01,Bank Transfer
1119,1015,2023-11-30,34.85,Bank Transfer
1120,1015,2023-12-06,46.16,Direct Debit
1121,1016,2024-01-05,81.01,Direct Debit
1122,1017,2024-02-13,81.01,Direct Debit
1123,1018,2024-03-01,81.01,Direct Debit
1124,1019,2024-04-03,81.01,Card
1125,1020,2024-04-27,81.01,Card
1126,1021,2024-06-01,32.84,Direct Debit
1127,1021,2024-06-05,48.17,Direct Debit
1128,1022,2024-06-29,81.01,Bank Transfer
1129,1023,2024-07-24,81.01,Bank Transfer
1130,1024,2024-09-01,81.01,Direct Debit
1131,1025,2024-09-27,81.01,Direct Debit
1132,1026,2024-10-31,25.44,Bank Transfer
1133,1026,2024-11-04,14.52,Direct Debit
1134,1026,2024-11-06,17.55,Bank Transfer
1135,1027,2024-11-23,81.01,Direct Debit
1136,1028,2024-12-28,81.01,Direct Debit
1137,1029,2024-04-17,365.58,Bank Transfer
1138,1031,2024-06-18,365.58,Bank Transfer
1139,1032,2024-07-11,365.58,Direct Debit
1140,1033,2024-08-13,55.72,Direct Debit
1141,1033,2024-08-16,100.56,Direct Debit
1142,1034,2024-09-15,365.58,Card
1143,1035,2024-10-12,173.13,Bank Transfer
1144,1035,2024-10-15,66.22,Bank Transfer
1145,1035,2024-10-20,126.23,Direct Debit
1146,1036,2024-11-10,41.45,Direct Debit
1147,1036,2024-11-17,90.14,Direct Debit
1148,1037,2024-12-10,365.58,Direct Debit
1149,1039,2024-09-21,501.53,Direct Debit
1150,1040,2024-10-18,501.53,Direct Debit
1151,1041,2024-11-16,501.53,Direct Debit
1152,1042,2024-12-10,501.53,Direct Debit
1153,1044,2023-12-14,345.96,Card
1154,1045,2024-01-30,345.96,Direct Debit
1155,1046,2024-03-30,345.96,Bank Transfer
1156,1047,2024-03-18,345.96,Direct Debit
1157,1048,2024-04-20,345.96,Direct Debit
1158,1049,2024-05-21,345.96,Direct Debit
1159,1050,2024-06-10,345.96,Direct Debit
1160,1051,2024-07-28,345.96,Direct Debit
1161,1052,2024-08-14,345.96,Other
1162,1053,2024-09-13,345.96,Direct Debit
1163,1054,2024-10-10,345.96,Direct Debit
1164,1055,2024-11-10,345.96,Direct Debit
1165,1056,2024-12-14,345.96,Direct Debit
1166,1058,2023-04-12,240.19,Direct Debit
1167,1059,2023-07-27,240.19,Direct Debit
1168,1060,2023-06-16,62.97,Direct Debit
1169,1060,2023-06-19,50.56,Bank Transfer
1170,1060,2023-06-28,91.61,Direct Debit
1171,1062,2023-08-26,240.19,Direct Debit
1172,1063,2023-09-11,240.19,Direct Debit
1173,1064,2023-12-24,240.19,Direct Debit
1174,1065,2023-11-10,104.66,Direct Debit
1175,1065,2023-11-20,43.05,Direct Debit
1176,1065,2023-11-26,92.48,Direct Debit
1177,1066,2023-12-14,240.19,Direct Debit
1178,1067,2024-01-10,240.19,Other
1179,1069,2024-03-05,240.19,Direct Debit
1180,1070,2024-04-09,240.19,Bank Transfer
1181,1071,2024-05-05,240.19,Direct Debit
